id,customer_id,status,created_at,backer_id,shipto_address,shipto_state,shipto_postalcode,subtotal,tax,store_name,delivery_amount,order_total,delivered_at
5656,817,Canceled,1397131771,30,6 Waywood Pass,SD,92280-2161,79.94,4.7964,UberMelon,12.74,97.4764,
5658,298,Canceled,1400579679,140,675 Hermina Center,CO,96462,282,16.92,UberMelonX,8.28,307.2,
5659,305,Processing,1397853241,,93 Redwing Center,WI,11790,361.41,21.6846,UberMelon,13.04,396.1346,
5660,48,Canceled,1397793487,162,0 Rockefeller Hill,OH,75181-1807,216.48,12.9888,UberMelon,2.46,231.9288,
5661,818,Canceled,1394264453,107,09782 Huxley Avenue,AZ,92556,164.5,9.87,UberMelon,6.6,180.97,
5662,178,Canceled,1399380976,,9 Independence Road,WV,80308-0056,151.5,9.09,UberMelon,13.46,174.05,
5663,303,Processing,1401258623,,542 Kingsford Trail,IN,10133-1002,366.75,22.005,UberMelonX,9.27,398.025,
5664,326,Canceled,1398589921,10,42 Hansons Parkway,AK,40537,71.9,4.314,UberFresh,4.09,80.304,
5666,939,Processing,1400281791,112,108 Anthes Place,OH,19032,280,16.8,UberFresh,13.95,310.75,
5667,171,Out for Delivery,1394538711,,96740 Harbort Pass,MO,98814,37,2.22,UberMelon,6.42,45.64,
5671,561,Out for Delivery,1394623468,,8 Hovde Street,ME,25547-3785,14.25,0.855,UberMelonX,8.03,23.135,
5672,383,New,1397821703,,893 Karstens Drive,KS,41813,76,4.56,UberMelonX,4.83,85.39,
5673,665,Delivered,1401915516,240,8 Meadow Ridge Hill,WA,08986-2126,95,5.7,UberMelonX,14.83,115.53,1402070375
5675,133,Processing,1394041061,,4928 Commercial Alley,NH,76899,4,0.24,UberMelon,3.38,7.62,
5676,768,Out for Delivery,1394585691,,378 Lyons Parkway,MO,44535-0572,76.5,4.59,UberMelonX,4.43,85.52,
5679,758,Delivered,1395692099,102,750 Myrtle Park,MD,50344-4559,280.25,16.815,UberMelon,14.74,311.805,1395739345
5682,56,Delivered,1394731105,58,5830 Glacier Hill Way,NC,87130-0658,80.5,4.83,UberFresh,9.59,94.92,1394791480
5684,248,Canceled,1399381082,,758 Waubesa Circle,FL,16604-8439,43.75,2.625,UberMelon,5.78,52.155,
5686,720,New,1395508936,241,34592 Colorado Lane,MS,02130-7825,196.5,11.79,UberMelonX,13.92,222.21,
5688,844,Out for Delivery,1396660251,,73056 Del Sol Park,CT,97034-5184,35.91,2.1546,UberMelonX,18,56.0646,
5689,920,Delivered,1395963790,,45 Rowland Park,MA,74689,30,1.8,UberMelon,5.21,37.01,1396000686
5690,791,Canceled,1397088356,136,54 Londonderry Pass,CO,84922,13.5,0.81,UberMelonX,8.42,22.73,
5692,30,Out for Delivery,1397096782,59,39 8th Park,AL,91325,50,3,UberMelon,11.78,64.78,
5693,536,Processing,1394578869,12,6 Moose Street,NH,75625,252,15.12,UberFresh,18.67,285.79,
5695,312,Out for Delivery,1393995623,,20 Hollow Ridge Pass,KS,43087-9150,127.5,7.65,UberFresh,2.92,138.07,
5696,215,Out for Delivery,1402268020,39,129 Memorial Way,WY,72157,76,4.56,UberMelonX,6.7,87.26,
5697,860,Processing,1396145552,91,1230 American Point,AK,21117,43.98,2.6388,UberMelonX,6.66,53.2788,
5698,157,Out for Delivery,1394910415,112,08 Corben Point,NV,76243,30,1.8,UberMelon,8.19,39.99,
5699,144,Processing,1397703544,205,81503 Sunbrook Pass,FL,59682-9665,60,3.6,UberFresh,8.78,72.38,
5700,205,Delivered,1397619927,,587 Waubesa Circle,MI,66875,66.75,4.005,UberFresh,19.39,90.145,1397775284
5701,904,Processing,1401252203,,5 Garrison Place,RI,11085,67.5,4.05,UberFresh,4.68,76.23,
5702,534,New,1395647983,24,92 Fairview Avenue,IA,18932,71,4.26,UberMelon,9.14,84.4,
5703,678,Delivered,1396559384,,5613 Moulton Circle,MT,11930,750,45,UberFresh,16.8,811.8,1396676495
5704,776,Out for Delivery,1397824920,,2804 Dovetail Point,WA,89211,62.5,3.75,UberFresh,17.89,84.14,
5707,921,Canceled,1400457826,,93 New Castle Terrace,FL,86960-2241,14,0.84,UberFresh,6.93,21.77,
5708,324,Delivered,1398315683,,3 Rusk Plaza,NC,17851,228.75,13.725,UberMelon,4.62,247.095,1398340463
5709,67,Out for Delivery,1401006225,136,61942 Forest Dale Junction,FL,27503,20,1.2,UberFresh,3.25,24.45,
5710,782,Canceled,1399450571,209,781 Stone Corner Point,DE,30467-9402,292.25,17.535,UberMelonX,19.14,328.925,
5711,659,Canceled,1400448353,73,13 La Follette Crossing,SD,54639,302,18.12,UberMelon,8.54,328.66,
5712,565,New,1400502133,125,17086 Corscot Crossing,TN,06166-5575,40.5,2.43,UberFresh,14.48,57.41,
5714,306,Canceled,1396727513,,83751 Anthes Hill,ID,42514,68,4.08,UberFresh,3.01,75.09,
5718,616,Canceled,1399648447,,30 Mayfield Lane,SD,89221-8870,15.5,0.93,UberMelonX,12.98,29.41,
5722,571,Processing,1401176609,165,52 Johnson Hill,TN,17385-4253,132.93,7.9758,UberMelonX,16.69,157.5958,
5723,870,New,1396399645,87,94187 Hallows Hill,MS,81071-6169,34.5,2.07,UberMelon,11.61,48.18,
5727,538,New,1396522889,,4 Continental Street,DE,17815-0934,20,1.2,UberFresh,15.02,36.22,
5728,182,Canceled,1396757342,9,3 Randy Hill,CO,49971-9392,33.25,1.995,UberMelon,10.43,45.675,
5729,649,Processing,1394519036,138,18 Hanover Parkway,TX,64325,20.25,1.215,UberFresh,18.35,39.815,
5731,69,Delivered,1401398453,46,38176 Del Sol Lane,AZ,11329,357,21.42,UberFresh,3.24,381.66,1401435408
5734,575,Canceled,1401014295,,90173 Summit Hill,KS,99654-4337,275,16.5,UberMelonX,15.28,306.78,
5736,259,Canceled,1397328961,,95 Emmet Pass,OR,18884,411.25,24.675,UberFresh,7.58,443.505,
5737,270,Delivered,1402587539,,2 Elgar Street,OH,32633,62,3.72,UberMelon,8.97,74.69,1402610151
5738,370,Canceled,1397365664,223,93415 American Court,OR,85999-3105,64.25,3.855,UberMelonX,14.63,82.735,
5739,551,New,1401958513,,730 5th Circle,ME,60348-9697,2,0.12,UberFresh,12.35,14.47,
5740,18,Processing,1396932904,,01843 Pankratz Alley,MO,74594-6763,157,9.42,UberFresh,18.52,184.94,
5742,695,Canceled,1395930949,146,870 Independence Lane,IL,40488,14.5,0.87,UberFresh,18.2,33.57,
5743,145,Processing,1395033780,218,4389 Straubel Way,MI,31683-8257,50.5,3.03,UberMelon,7.7,61.23,
5744,131,New,1401768984,226,26790 Portage Circle,TX,50287-3543,16.98,1.0188,UberFresh,19.13,37.1288,
5746,951,New,1395148207,126,1 Valley Edge Place,KS,56514-4637,73.5,4.41,UberMelonX,4.38,82.29,
5750,719,Delivered,1399836937,239,0 Green Ridge Way,RI,13585-0348,91.25,5.475,UberFresh,9.02,105.745,1399853155
5751,959,Processing,1397290899,,2 Blue Bill Park Crossing,AZ,83301-5017,260.5,15.63,UberFresh,12.1,288.23,
5752,103,Delivered,1400015146,154,54280 Dunning Junction,TN,66411,16.94,1.0164,UberFresh,6.2,24.1564,1400160348
5754,950,New,1401018299,139,89073 Stuart Plaza,MD,74482-2613,224.96,13.4976,UberMelonX,8.52,246.9776,
5755,150,Processing,1397059298,12,246 Trailsway Road,AK,73074-3880,52.75,3.165,UberFresh,11.27,67.185,
5756,937,Processing,1398887295,85,60 Canary Plaza,CA,5403,5.94,0.3564,UberMelonX,8.69,14.9864,
5757,738,New,1396842665,,61 Hudson Drive,MN,82568,485.5,29.13,UberMelonX,17.27,531.9,
5758,941,New,1397776748,245,7 Old Gate Drive,NE,69242,110,6.6,UberMelonX,18.16,134.76,
5759,821,Out for Delivery,1398139345,224,5 Colorado Junction,MT,89284-5222,239,14.34,UberMelon,18.45,271.79,
5760,252,New,1398772285,247,07386 Claremont Pass,OR,36086,10,0.6,UberFresh,4.75,15.35,
5763,858,Canceled,1394101388,230,5 Farmco Center,MD,63934-5396,185.75,11.145,UberFresh,10.89,207.785,
5764,161,Processing,1397465591,,016 Montana Court,IN,17532-4755,22.5,1.35,UberMelonX,6.1,29.95,
5769,937,Out for Delivery,1396559758,193,42376 Florence Crossing,TX,25863-7994,23835.5,1430.13,UberMelonX,9.62,25275.25,
5770,66,Processing,1397691673,,8 Briar Crest Plaza,NM,60469-1699,58.5,3.51,UberFresh,7.17,69.18,
5773,709,Delivered,1398798173,34,76 Pankratz Drive,SC,13870-6969,63.25,3.795,UberMelon,7.95,74.995,1398827518
5774,751,Delivered,1400385661,202,26718 Tennessee Place,AZ,51349-9229,69,4.14,UberMelon,15.21,88.35,1400568790
5775,301,Delivered,1395557454,,53692 Ridgeview Road,NC,22579,22.5,1.35,UberMelon,17.96,41.81,1395607707
5776,524,Delivered,1400860123,177,01 Carey Court,NE,83818-6998,59.75,3.585,UberMelonX,19.24,82.575,1400980557
5777,749,Out for Delivery,1396049941,87,32 7th Place,HI,82611-2189,22,1.32,UberMelonX,4.23,27.55,
5778,911,Out for Delivery,1401434281,239,37 Golden Leaf Street,WY,21031,35.98,2.1588,UberMelonX,2.96,41.0988,
5779,566,Canceled,1396208304,35,2 Oneill Lane,TX,94584-4804,24.25,1.455,UberFresh,14.22,39.925,
5781,880,Out for Delivery,1394929965,,13 Reindahl Trail,SC,74908,229,13.74,UberFresh,10.6,253.34,
5782,247,New,1399099180,216,7 Rutledge Junction,ID,41653,46,2.76,UberFresh,15.72,64.48,
5783,11,Processing,1395434636,,51840 Prairieview Pass,MS,75395,83.75,5.025,UberMelon,16.5,105.275,
5784,595,Processing,1400791368,,1 2nd Alley,AK,30569,263.25,15.795,UberMelonX,2.04,281.085,
5785,465,New,1397015168,,23 Fuller Plaza,VA,26373-9439,248.5,14.91,UberMelon,9.91,273.32,
5787,760,Out for Delivery,1401097479,,5273 Washington Terrace,NV,76471-3047,261.25,15.675,UberMelonX,8.31,285.235,
5788,121,Out for Delivery,1399281430,,18 Monterey Circle,IL,10229,174,10.44,UberMelon,5.71,190.15,
5789,946,New,1397756984,171,59024 Prairie Rose Circle,KY,66948-5329,38,2.28,UberMelon,8.84,49.12,
5791,447,Out for Delivery,1399466822,,43205 Erie Drive,RI,58136,82.5,4.95,UberMelon,11.93,99.38,
5792,726,Delivered,1395927740,,5389 Shasta Hill,CO,50887-8783,15.99,0.9594,UberFresh,5.66,22.6094,1395944452
5793,512,Delivered,1402168960,213,14209 Aberg Parkway,ID,44700-2755,75.5,4.53,UberFresh,17.48,97.51,1402299151
5796,796,Out for Delivery,1399640925,243,57280 Graedel Alley,MS,47328-7586,65.25,3.915,UberMelonX,13.52,82.685,
5799,796,Delivered,1394253194,189,57280 Graedel Alley,MS,47328-7586,92.5,5.55,UberFresh,12.4,110.45,1394384691
5800,578,Out for Delivery,1396949227,67,6932 Springs Place,IN,56832-8184,97,5.82,UberFresh,6.71,109.53,
5802,380,Processing,1396484131,,7 Kennedy Center,NC,69460,71.75,4.305,UberMelon,13.06,89.115,
5803,108,New,1397792377,225,5983 Village Green Street,CO,48949,17.5,1.05,UberMelonX,8.6,27.15,
5806,855,Delivered,1397169432,3,4329 Chinook Way,OH,86538,161.75,9.705,UberMelonX,7.1,178.555,1397207872
5807,749,Canceled,1394210831,78,32 7th Place,HI,82611-2189,79.21,4.7526,UberMelonX,12.16,96.1226,
5809,416,Canceled,1402222257,142,4 7th Court,CA,34696,27.5,1.65,UberMelonX,19.65,48.8,
5812,249,New,1399226234,166,8736 Eggendart Way,WA,71438-8234,201.94,12.1164,UberFresh,14.74,228.7964,
5813,533,Delivered,1397326146,147,24 Eagle Crest Parkway,CT,83841,146.5,8.79,UberMelon,7.66,162.95,1397360617
5814,511,Processing,1399545544,140,60 Hollow Ridge Lane,NH,61626-3591,110.5,6.63,UberMelon,5.18,122.31,
5816,140,Delivered,1400139543,192,658 Eastwood Way,WI,76030-8206,251.75,15.105,UberMelon,4.87,271.725,1400274558
5817,627,Delivered,1394428123,171,2 Anhalt Court,DE,61305-1217,171.25,10.275,UberFresh,13.26,194.785,1394531983
5819,939,New,1402409673,20,793 Charing Cross Way,UT,97910-0592,331.25,19.875,UberFresh,16.77,367.895,
5820,361,Delivered,1399572005,167,32186 Lunder Drive,ID,76140-8594,34.5,2.07,UberMelon,6.23,42.8,1399684776
5821,306,Processing,1398866111,,83751 Anthes Hill,ID,42514,340.5,20.43,UberMelonX,13.58,374.51,
5822,182,New,1400648345,,3 Randy Hill,CO,49971-9392,105.75,6.345,UberMelon,14.53,126.625,
5823,727,Delivered,1399364083,,386 7th Way,MT,76700-2532,275.75,16.545,UberFresh,3.64,295.935,1399443614
5824,123,Processing,1396622590,,02 Mcguire Crossing,OR,59296-8156,20.5,1.23,UberMelonX,19.76,41.49,
5825,79,Canceled,1393990212,18,43 Sycamore Junction,WV,41426,44.5,2.67,UberFresh,11.93,59.1,
5826,92,Processing,1402377056,,498 Pennsylvania Trail,UT,60259,36.5,2.19,UberFresh,11.6,50.29,
5827,806,Processing,1401632417,163,25 Fisk Parkway,NE,76165,324.25,19.455,UberMelon,14.32,358.025,
5831,116,New,1401838054,77,153 Brickson Park Lane,MT,71474-8231,252.9,15.174,UberMelonX,13.89,281.964,
5832,5,Processing,1402033643,220,104 Vera Hill,GA,56232-2934,57,3.42,UberMelonX,6.5,66.92,
5833,527,Delivered,1394579269,,8 Ronald Regan Avenue,MI,32498-9868,90,5.4,UberMelon,18.71,114.11,1394728843
5834,974,Out for Delivery,1399170991,,81023 Nelson Road,VT,60562-4275,61.49,3.6894,UberMelon,5.75,70.9294,
5836,201,Processing,1394871933,30,0984 Forster Pass,IA,23576,135.5,8.13,UberFresh,9.94,153.57,
5837,729,Out for Delivery,1396969185,199,9 Brown Crossing,OH,52465-0787,24,1.44,UberMelonX,4.62,30.06,
5838,134,Processing,1401150340,170,5 Mitchell Crossing,WY,61830,26.25,1.575,UberMelon,2.35,30.175,
5839,953,New,1400696147,,54031 Graedel Hill,NV,36825-3668,58.25,3.495,UberMelon,8.16,69.905,
5840,948,New,1400490063,53,06 Towne Pass,OR,41317-2184,157.75,9.465,UberMelon,15.7,182.915,
5841,955,Processing,1396304279,102,1248 Forest Dale Center,AL,36238,446.49,26.7894,UberMelon,10.45,483.7294,
5842,914,Processing,1395796766,119,83 Lotheville Point,SD,77921,95.75,5.745,UberFresh,11.26,112.755,
5843,55,Processing,1394369996,230,4078 Gale Parkway,RI,19182,226.49,13.5894,UberMelonX,18.92,258.9994,
5845,689,New,1401638898,122,4 Eliot Alley,TX,20235,150.25,9.015,UberMelonX,11.42,170.685,
5846,475,Out for Delivery,1396056373,83,560 Glendale Hill,CT,01423-1902,19.25,1.155,UberMelonX,2.41,22.815,
5847,736,Out for Delivery,1401059320,,8329 Fairfield Way,OR,93727-1528,218,13.08,UberFresh,17.59,248.67,
5848,424,Processing,1397339538,,67 Troy Trail,NV,77942,138,8.28,UberMelon,4.56,150.84,
5852,559,New,1399737537,164,70 Loomis Junction,KY,66949,64,3.84,UberMelon,8.87,76.71,
5854,199,Delivered,1397655956,12,35780 Badeau Trail,IN,39864,109,6.54,UberMelonX,15.02,130.56,1397670605
5855,762,New,1398784020,,35986 Reinke Point,CA,19089,291.25,17.475,UberMelon,6.49,315.215,
5856,973,Out for Delivery,1397865305,,58604 Schiller Park,MT,39533-4976,68.25,4.095,UberMelon,12.99,85.335,
5857,438,Out for Delivery,1396863147,,735 Melrose Crossing,LA,83559-2279,91.08,5.4648,UberMelonX,10.12,106.6648,
5858,337,Processing,1397460974,10,350 Daystar Pass,NH,58726-7604,359.72,21.5832,UberFresh,11.88,393.1832,
5861,965,Out for Delivery,1395036521,85,64 Ridgeway Alley,ID,31177-5747,35.75,2.145,UberMelonX,19.84,57.735,
5862,212,Out for Delivery,1396973715,38,13240 Sullivan Road,NM,47713,71.25,4.275,UberFresh,11.54,87.065,
5863,15,Out for Delivery,1401788429,,687 Arrowood Avenue,TN,26849-2489,33.44,2.0064,UberMelonX,12.73,48.1764,
5865,1,Canceled,1400949280,,49731 Northview Avenue,MD,77134-6809,177.5,10.65,UberMelonX,10.91,199.06,
5866,680,Out for Delivery,1394184858,38,087 Mockingbird Circle,WI,90418-9452,121.06,7.2636,UberFresh,13.16,141.4836,
5868,351,Processing,1400856930,,1 Florence Park,NH,99910-6610,65.5,3.93,UberMelonX,13.91,83.34,
5871,27,Canceled,1398922864,,34 Vermont Crossing,KS,64278-9730,93.75,5.625,UberMelonX,5.33,104.705,
5872,290,Delivered,1402253834,,68215 Ruskin Hill,ND,91657-9339,31.75,1.905,UberMelon,6.74,40.395,1402359480
5873,281,Delivered,1402035864,,802 Hoffman Way,ND,4569,77.5,4.65,UberMelon,18.21,100.36,1402110565
5874,440,Processing,1402587289,,578 Delaware Road,GA,46690,27,1.62,UberMelon,6.49,35.11,
5875,489,New,1396943092,,6 Bluestem Park,MD,85089,50.49,3.0294,UberFresh,3.12,56.6394,
5876,635,New,1397929398,112,5197 Quincy Lane,WA,10230-0469,327,19.62,UberMelon,3.01,349.63,
5877,22,Processing,1395444684,100,16732 Crownhardt Pass,WV,08100-3561,533.25,31.995,UberMelonX,12.82,578.065,
5880,866,Delivered,1396572819,,685 Porter Point,NC,38877-1551,37.5,2.25,UberMelon,5.1,44.85,1396736332
5881,260,Delivered,1401296876,,9 Ramsey Hill,VT,77798-1362,252.5,15.15,UberMelon,14.46,282.11,1401467157
5882,691,Canceled,1396687715,108,87364 Carioca Point,LA,56689,207.25,12.435,UberMelon,10.28,229.965,
5883,187,Processing,1396833985,65,0837 Declaration Plaza,KS,97188-9493,423,25.38,UberFresh,10.63,459.01,
5885,326,Canceled,1400164031,152,42 Hansons Parkway,AK,40537,271.4,16.284,UberMelon,6.61,294.294,
5887,948,Out for Delivery,1395580468,,06 Towne Pass,OR,41317-2184,54.5,3.27,UberMelonX,18.85,76.62,
5890,665,New,1401009322,,8 Meadow Ridge Hill,WA,08986-2126,53,3.18,UberMelonX,17.89,74.07,
5893,112,New,1397932896,152,1703 4th Park,DE,02714-4464,12.5,0.75,UberFresh,4.72,17.97,
5894,987,Out for Delivery,1398496027,56,736 Valley Edge Alley,WA,54300-4007,36.75,2.205,UberMelon,14.05,53.005,
5895,144,Out for Delivery,1399212135,38,81503 Sunbrook Pass,FL,59682-9665,82.5,4.95,UberMelon,5.99,93.44,
5900,848,Delivered,1400039590,,6289 Londonderry Terrace,WA,14615-6685,440.25,26.415,UberMelon,19.42,486.085,1400068686
5901,537,Out for Delivery,1397960914,106,49810 Boyd Street,IA,73,67,4.02,UberMelonX,11.11,82.13,
5902,359,Delivered,1395200689,37,43507 Gateway Plaza,LA,11898,306.5,18.39,UberFresh,10.06,334.95,1395341036
5904,707,New,1395660563,243,1 Cardinal Lane,SD,68792,7.5,0.45,UberFresh,14.03,21.98,
5905,103,Processing,1400644356,117,54280 Dunning Junction,TN,66411,4.5,0.27,UberMelon,10.08,14.85,
5907,402,New,1397232099,,06 Kennedy Street,AZ,93225,31.5,1.89,UberFresh,12.26,45.65,
5908,940,Delivered,1394403536,17,6429 New Castle Point,DE,83227,78.25,4.695,UberMelon,6.38,89.325,1394533516
5909,773,Processing,1402237000,209,76513 Acker Hill,NC,68709,72,4.32,UberMelon,10.48,86.8,
5910,134,New,1395574616,152,5 Mitchell Crossing,WY,61830,43,2.58,UberMelonX,14.34,59.92,
5911,778,Processing,1396546674,,6 3rd Park,ME,03885-9869,40,2.4,UberMelonX,13.22,55.62,
5913,726,New,1395852620,221,5389 Shasta Hill,CO,50887-8783,261.71,15.7026,UberMelonX,19.44,296.8526,
5916,970,Delivered,1400372768,126,31 Buhler Place,OK,16752,390,23.4,UberFresh,8.97,422.37,1400495444
5917,371,Canceled,1399917814,48,58601 Ludington Way,NJ,50775,43.5,2.61,UberMelon,11.9,58.01,
5918,879,Out for Delivery,1402435944,194,475 Continental Court,OR,50296,118.5,7.11,UberMelonX,12.7,138.31,
5919,175,New,1395815524,130,26854 Tony Hill,NH,84583,33.75,2.025,UberMelonX,19.43,55.205,
5920,993,Canceled,1401956816,53,9157 Florence Place,MI,71184,74.5,4.47,UberMelonX,12.02,90.99,
5923,248,Processing,1398426183,,758 Waubesa Circle,FL,16604-8439,12.5,0.75,UberMelon,10.72,23.97,
5924,326,Canceled,1394788433,67,42 Hansons Parkway,AK,40537,22.5,1.35,UberMelon,8.36,32.21,
5925,562,New,1396241982,,965 Milwaukee Circle,RI,37503,242.5,14.55,UberMelonX,13.15,270.2,
5926,481,Out for Delivery,1395366186,185,901 Darwin Street,TN,61990,1048,62.88,UberFresh,18.7,1129.58,
5927,332,Processing,1398387029,,9 Trailsway Hill,MN,52015-2592,91,5.46,UberMelonX,12.74,109.2,
5928,507,New,1397525671,51,7849 Onsgard Avenue,IL,06130-4748,71,4.26,UberMelonX,11.28,86.54,
5929,664,New,1402125145,,64 Bluestem Road,IA,99453,5,0.3,UberMelon,10.4,15.7,
5930,793,New,1395871592,83,01796 Lien Point,CT,06336-2047,292.5,17.55,UberFresh,6.14,316.19,
5932,303,Canceled,1398004631,,79526 Manley Junction,MO,33967-9651,592,35.52,UberMelonX,6.69,634.21,
5933,308,Delivered,1399528871,168,84376 Hauk Alley,SD,40183-1027,13.49,0.8094,UberFresh,6.21,20.5094,1399606705
5935,507,Processing,1394606480,178,7849 Onsgard Avenue,IL,06130-4748,50.5,3.03,UberMelon,13.38,66.91,
5936,54,Delivered,1401044386,128,10 Jay Drive,OR,81055,166.5,9.99,UberFresh,19.96,196.45,1401155524
5937,708,Delivered,1397213371,,86 Magdeline Avenue,RI,50572-3008,1299,77.94,UberFresh,3.83,1380.77,1397237755
5938,600,Canceled,1395140588,5,3498 Hazelcrest Circle,WA,59314-4966,101.75,6.105,UberFresh,4.48,112.335,
5943,692,Out for Delivery,1399503333,50,8 Eastlawn Place,KS,85954,222.9,13.374,UberMelon,16.62,252.894,
5944,763,Processing,1396329123,16,8640 Division Parkway,TN,74184-9328,20,1.2,UberMelonX,11.98,33.18,
5945,466,Out for Delivery,1394099728,91,8564 Graceland Center,OR,386,199.5,11.97,UberMelonX,11.62,223.09,
5948,206,Delivered,1396556118,198,7 Bultman Trail,NE,87259,15.47,0.9282,UberMelon,10.33,26.7282,1396618674
5949,357,Delivered,1398787977,248,6 Kenwood Place,IN,68953,198,11.88,UberFresh,14.88,224.76,1398836707
5950,703,New,1400498999,245,28450 Dayton Pass,ME,52649,2,0.12,UberMelonX,13.99,16.11,
5952,95,New,1395274575,246,8036 Dryden Lane,NY,14149,16533,991.98,UberMelonX,11.53,17536.51,
5953,696,Processing,1402188485,,264 Iowa Circle,KS,59439-8140,44,2.64,UberMelonX,14.05,60.69,
5954,981,Out for Delivery,1400654435,102,54 Fallview Junction,RI,33057,39.25,2.355,UberMelon,6.06,47.665,
5955,861,Delivered,1397695227,,24081 Almo Park,WY,82805-4374,197.5,11.85,UberMelon,6.18,215.53,1397748457
5956,66,Delivered,1401934382,225,8 Briar Crest Plaza,NM,60469-1699,220,13.2,UberMelon,10.61,243.81,1401952469
5957,145,Out for Delivery,1394411234,129,4389 Straubel Way,MI,31683-8257,17.5,1.05,UberMelonX,16.04,34.59,
5958,217,Out for Delivery,1401680763,152,362 Alpine Street,AK,92620,215,12.9,UberFresh,16.26,244.16,
5959,548,Canceled,1395632794,224,1 Westerfield Trail,SC,86702,123.75,7.425,UberFresh,18.81,149.985,
5960,821,Processing,1396409244,,5 Colorado Junction,MT,89284-5222,238,14.28,UberMelonX,10.15,262.43,
5961,618,Processing,1399048938,,49 Surrey Road,SD,66192,70.25,4.215,UberMelonX,13.19,87.655,
5962,986,Out for Delivery,1396588466,51,9 Nova Trail,MI,86777-9040,77,4.62,UberFresh,4.3,85.92,
5963,594,New,1398119596,43,6174 Judy Pass,CO,81906-3160,2538.5,152.31,UberMelonX,16.16,2706.97,
5964,29,New,1396151735,,08542 Trailsway Junction,VA,13266-0204,105.5,6.33,UberFresh,11.17,123,
5966,742,Canceled,1401373652,,0561 Colorado Street,MD,24303-3615,253,15.18,UberMelonX,11.97,280.15,
5967,973,Canceled,1401518049,142,58604 Schiller Park,MT,39533-4976,8522.5,511.35,UberFresh,2.15,9036,
5968,480,Processing,1397147281,,9 Rutledge Crossing,LA,86498,501.75,30.105,UberMelonX,17.42,549.275,
5970,896,New,1396730597,,47251 Melrose Place,MN,87808-5256,2277.5,136.65,UberMelonX,10.4,2424.55,
5971,940,Canceled,1394234498,,6429 New Castle Point,DE,83227,191.95,11.517,UberMelon,6.77,210.237,
5972,193,Canceled,1401012398,,396 Atwood Parkway,NJ,73544-2019,46,2.76,UberMelonX,14.87,63.63,
5973,775,Delivered,1400124844,,0639 Annamark Terrace,KS,62574,89.25,5.355,UberMelonX,18.24,112.845,1400297153
